Draymond Green,Michigan St.,B10,33,74.2,107.7,25.8,47.8,51.92,9.6,23.4,31.1,18,96,138,0.696,107,238,0.45,36,99,0.364,4.1,3.5,40.9,Jr,07-Jun,23,3.93539,123.161,4.5,2011,8827,all,86.4,1.80264884,60,102,47,136,0.5882,0.3456,6,6,1,35,91.5449,84.4545,4.37171,236.783,12.4099,5.84921,6.5607,10.9734,30,5.85927,5.11413,2.4848,6.1212,8.6061,4.1515,1.7273,1.1515,12.6667,Stretch 4,6.04172
Draymond Green,Michigan St.,B10,37,82.8,107.3,28.2,50.4,54.22,8.2,28.5,24.2,19.7,125,173,0.723,160,338,0.473,52,134,0.388,3.4,2.7,36.7,Sr,07-Jun,23,4.64124,124.752,3.4,2012,8827,all,86.4,1.25893629,101,165,59,173,0.6121,0.341,13,14,0.9286,35,83.1827,77.9306,5.56188,304.211,11.3117,4.6544,6.65732,11.033,33.2162,5.98404,5.04892,2.1351,8.4865,10.6216,3.8108,1.4595,0.973,16.2432,Stretch 4,6.63109
Dwayne Bacon,Florida St.,ACC,34,71.7,102.8,27.3,48.3,52.12,5.4,17.4,10.4,15.3,110,154,0.714,165,327,0.505,32,114,0.281,0.1,1.9,34.9,Fr,07-Jun,4,2.94369,116.528,3,2016,41746,all,96.8,0.67567193,111,175,53,151,0.6343,0.351,11,11,1,40,103.227,97.9688,3.08491,183.109,0.967929,1.46063,-0.492701,1.88613,28.7941,2.16594,-0.279809,1.3529,4.4412,5.7941,1.4706,0.9706,0.0294,15.7647,Wing F,6.44855
Dwayne Bacon,Florida St.,ACC,35,72,108.4,27.4,51,54.37,4,11.9,11.6,14.1,104,138,0.754,164,318,0.516,57,171,0.333,0.4,1.9,28.2,So,07-Jun,4,3.58533,122.81,2.2,2017,41746,all,96.8,0.85916397,94,150,70,167,0.6267,0.4192,22,26,0.8462,40,102.343,95.5726,3.33395,177.268,2.95488,3.11112,-0.156242,4.75307,28.8,4.33702,0.416045,1,3.2,4.2,1.7429,1,0.1143,17.2286,Wing G,9.30909
Dwayne Collins,Miami FL,ACC,30,59.4,108.5,23.5,56.6,57.7,13.2,17.9,11.4,19.4,106,186,0.57,103,182,0.566,0,0,0,1.7,2.5,102.2,Jr,08-Jun,,2.81961,117.352,2.9,2009,2387,all,77.6,0.70173685,,,,,,,,,,60,95.6653,90.957,3.00918,155.823,6.3561,3.46857,2.88753,6.38278,24.8667,4.30145,2.08133,3,4.0333,7.0333,1.3333,1.0333,0.3667,10.4,,0
Dwayne Collins,Miami FL,ACC,28,54.6,105.7,26.4,61.2,60.54,14.3,21.6,10.5,22.5,86,154,0.558,126,206,0.612,0,0,0,5.1,1.5,74.8,Sr,08-Jun,21,2.90439,118.033,3.9,2010,2387,all,77.6,0.47143998,97,131,29,75,0.7405,0.3867,49,54,0.9074,60,94.2041,92.8863,2.91224,146.902,5.13182,2.73811,2.3937,4.66374,24.9643,3.74939,0.914353,2.9643,4.75,7.7143,1.1786,0.6071,1.1429,12.0714,C,0
Dwight Powell,Stanford,P10,31,60.7,102.6,19.2,48.9,53.62,6.8,19,8.6,18.3,69,101,0.683,81,162,0.5,7,25,0.28,4.2,1.9,54,Fr,09-Jun,33,1.67295,104.776,4.9,2011,17946,all,93.4,0.68176696,55,78,26,84,0.7051,0.3095,12,14,0.8571,45,94.4292,91.6343,2.97459,160.383,4.0042,0.30265,3.70155,2.85775,24.3871,-0.14914,3.00689,1.3871,3.7742,5.1613,0.9677,0.7742,0.9032,8.129,PF/C,1.99958
Dwight Powell,Stanford,P12,35,40.8,93.4,20.7,45.7,51,7.6,23.1,8.4,24.5,55,78,0.705,72,144,0.5,1,17,0.059,3.8,2.7,48.4,So,09-Jun,33,0.750951,96.9051,5.2,2012,17946,all,93.4,0.49058972,41,59,31,85,0.6949,0.3647,9,11,0.8182,45,85.7868,83.6211,2.55535,148.517,3.27145,-1.80407,5.07552,1.85397,17.5429,-1.83481,3.68878,1.1429,3.4571,4.6,0.7429,0.8,0.6,5.7714,PF/C,1.62932
Dwight Powell,Stanford,P12,34,75.6,106.2,26.6,48.7,54.72,7.7,24,16,17.8,133,167,0.796,164,350,0.469,15,33,0.455,3.6,1.5,43.6,Jr,10-Jun,33,3.87142,120.796,4,2013,17946,all,93.4,0.86744222,96,160,68,190,0.6,0.3579,29,36,0.8056,45,93.1085,89.062,3.86614,224.985,6.43964,2.60703,3.8326,6.18507,30.3529,3.65068,2.53439,2.1176,6.2647,8.3824,2.1176,0.7647,1.1471,14.8824,PF/C,1.88215
Dwight Powell,Stanford,P12,36,80.8,101.3,26.8,47.5,52.69,7.3,17.3,20.4,19.6,145,211,0.687,165,340,0.485,10,39,0.256,2.8,2.4,55.7,Sr,10-Jun,33,3.02066,114.63,3.9,2014,17946,all,93.4,1.07691506,86,139,79,201,0.6187,0.393,22,26,0.8462,45,98.4977,93.3368,4.07434,236.615,5.40631,1.62738,3.77893,4.7505,32.4167,2.29425,2.45625,1.9444,4.9167,6.8611,3.1111,1.3056,0.8333,14.0278,Wing F,1.97224
Dylan Windler,Belmont,OVC,31,46,109.4,13.7,54.1,57.19,8.6,18.6,8,21,30,44,0.682,38,53,0.717,10,45,0.222,3,1.8,44.9,Fr,07-Jun,3,0.772866,99.056,4.7,2016,40475,all,,0.96672525,34,43,4,10,0.7907,0.4,3,3,1,26,104.386,105.481,1.49969,124.799,2.89862,1.21978,1.67884,0.912847,18.4839,-0.0535539,0.966401,1.2903,3.1935,4.4839,0.9355,0.6129,0.5484,4.3871,Stretch 4,4.30464
Dylan Windler,Belmont,OVC,29,76.5,125.6,14,63.8,65.45,6.3,18.1,9.4,14,42,58,0.724,60,89,0.674,37,92,0.402,3.2,1.7,32,So,07-Jun,3,2.955,114.77,3.5,2017,40475,all,,1.60000002,54,80,6,9,0.675,0.6667,20,21,0.9524,26,98.4328,99.0071,3.17683,184.537,6.30884,2.93534,3.3735,4.92345,30.1333,2.59661,2.32684,1.5667,4.7333,6.3,1.6,0.9,0.9667,9.1667,Stretch 4,6.00094
Dylan Windler,Belmont,OVC,33,88.5,121.7,22.6,65.3,66.83,6.3,24,15.2,17.3,94,131,0.718,135,203,0.665,69,162,0.426,2.8,1.7,35.9,Jr,07-Jun,3,4.59949,124.898,2.9,2018,40475,all,,1.15387541,113,164,13,30,0.689,0.4333,24,25,0.96,26,96.3994,97.5961,3.91194,259.613,7.59174,4.33231,3.25944,7.48977,35.3939,5.31042,2.17935,1.7273,7.5758,9.303,2.7273,1.0303,0.9394,17.303,Stretch 4,8.12864
Dylan Windler,Belmont,OVC,32,83.7,126.6,24.7,64.9,68.03,6.8,27.2,13.4,13.6,115,135,0.852,142,215,0.66,97,228,0.425,1.7,2.4,30.5,Sr,08-Jun,3,5.25538,132.684,2.5,2019,40475,all,,1.21741839,113,152,24,57,0.7434,0.4211,28,28,1,26,94.7661,95.1894,3.9822,266.556,8.87444,6.81153,2.06292,10.4638,33.1818,8.79956,1.66421,1.9394,8.8788,10.8182,2.5455,1.4242,0.5758,21.2727,Stretch 4,11.3957
Earl Clark,Louisville,BE,37,85.4,100.3,24.6,49.2,51.67,9.1,18.7,18.2,22,90,139,0.647,171,347,0.493,31,95,0.326,4.1,1.7,31.4,Jr,09-Jun,,3.19342,111.212,2.2,2009,365,all,96,1,,,,,,,,,,14,88.6298,82.7262,5.16034,265.066,6.6726,1.81849,4.8541,5.72521,34.2703,2.77433,2.95088,2.7568,5.9459,8.7027,3.2162,1.027,1.3784,14.1892,,4.31868
Ed Davis,North Carolina,ACC,37,46.3,109,17.6,51.4,53.12,12.6,23.2,4.8,16.1,54,94,0.574,95,185,0.514,0,0,0,8.3,1,50.8,Fr,10-Jun,,1.69656,110.688,4.3,2009,6808,all,98.2,0.56760001,,,,,,,,,,13,90.4451,85.046,2.6469,174.71,6.9768,2.00447,4.97233,4.57098,18.5676,1.88189,2.68909,2.1892,4.3514,6.5405,0.5676,0.3514,1.6757,6.5946,,0
Ed Davis,North Carolina,ACC,23,43,112,21.5,57.8,60.66,10.8,24.2,6.8,18.3,87,132,0.659,111,192,0.578,0,0,0,9.5,0.9,68.8,So,10-Jun,32,3.20793,117.857,2.6,2010,6808,all,98.2,0.47825,42,50,61,132,0.84,0.4621,26,27,0.963,13,92.5656,87.8784,3.71526,160.882,7.56537,1.89527,5.6701,6.81338,27.8696,3.62077,3.19261,2.8696,6.6957,9.5652,0.9565,0.4348,2.7826,13.4348,C,0
Edmond Sumner,Xavier,BE,6,2.7,69.9,25.5,20,31.13,6.5,8.9,25.6,29.8,4,6,0.667,2,7,0.286,0,3,0,0,3,60,Fr,05-Jun,4,-0.204079,76.5807,9,2015,35886,all,79,1.20004801,2,6,0,1,0.3333,0,0,0,,52,100.388,98.6053,0.666177,7.28511,-4.42546,-4.99646,0.570995,-9.08023,6.6667,-8.50537,-0.574858,0.3333,0.5,0.8333,1,0.3333,0,1.3333,Scoring PG,4.49276
Edmond Sumner,Xavier,BE,31,59,104.3,23.5,44.6,51.64,2.3,11.7,25.2,19,112,154,0.727,77,174,0.443,25,83,0.301,0.9,2.7,59.9,Fr,06-Jun,4,2.56468,115.526,3.6,2016,35886,all,79,1.72305411,58,116,19,58,0.5,0.3276,18,23,0.7826,52,97.2774,93.1347,3.2159,162.233,5.20127,2.82861,2.37266,5.06216,25.871,2.23468,2.82748,0.5484,2.871,3.4194,3.6129,1.2581,0.1935,11,Scoring PG,5.70526
Edmond Sumner,Xavier,BE,21,45.6,110.2,24.8,50.7,56.97,1.8,13.5,30.3,19.6,100,136,0.735,89,167,0.533,12,44,0.273,2.7,2.3,64.5,So,06-Jun,4,4.06356,122.477,2.9,2017,35886,all,79,1.81034798,64,104,17,50,0.6154,0.34,14,15,0.9333,52,103.093,97.6161,3.58036,131.808,6.57664,3.86929,2.70735,7.63958,33.1429,4.67874,2.96084,0.5238,3.8095,4.3333,5,1.2857,0.7619,14.9524,Scoring PG,3.69169
Edrice Adebayo,Kentucky,SEC,38,75.1,118.4,19.2,59.9,62.36,11.2,17.2,4.7,15.5,154,236,0.653,170,283,0.601,0,1,0,4.9,1.2,83.1,Fr,10-Jun,3,3.84685,123.847,3.5,2017,47569,all,98.4,0.5,138,185,32,99,0.7459,0.3232,99,105,0.9429,14,94.9632,89.4485,4.11488,246.428,7.65156,3.40022,4.25134,6.89197,30.1316,3.9336,2.95837,3.1053,4.8947,8,0.8421,0.6842,1.5,13,C,0.0466758
Ekpe Udoh,Baylor,B12,35,88,110.5,23,49.1,52.99,12.8,17.6,14.7,17.9,110,159,0.692,178,358,0.497,7,26,0.269,11,1.4,41.4,Jr,10-Jun,13,4.3974,120.501,2.8,2010,2610,all,47.4,1.11631598,78,109,100,249,0.7156,0.4016,30,32,0.9375,6,93.4571,88.0061,4.70314,273.986,11.5652,4.36662,7.19855,8.83903,35.4571,4.87541,3.96362,3.6,6.1143,9.7143,2.7429,0.8286,3.7429,13.9143,C,1.24524
Elfrid Payton,Louisiana Lafayette,SB,31,55.8,82.6,24.5,44.7,48.68,3.4,13.8,27.7,31.5,75,133,0.564,76,162,0.469,0,8,0,1.2,2.6,78.2,Fr,03-Jun,2,0.0894791,85.5037,3.8,2012,23685,all,,0.95831178,62,100,13,62,0.62,0.2097,8,8,1,10,94.4662,94.9612,2.43142,144.276,-1.99399,-4.10715,2.11316,-1.90252,22.7742,-3.16082,1.2583,0.6774,2.9032,3.5806,2.9677,1.0323,0.2903,7.3226,Scoring PG,0.642183
Elfrid Payton,Louisiana Lafayette,SB,32,88.1,103.6,26.9,49.4,53.06,4.2,13.6,33.5,19.5,132,205,0.644,167,338,0.494,16,49,0.327,1.9,3.9,53,So,03-Jun,2,3.41592,111.836,2.6,2013,23685,all,,1.64150943,115,178,52,157,0.6461,0.3312,18,19,0.9474,10,98.4787,100.306,3.13048,249.859,4.39831,2.86404,1.53427,4.91833,35.6562,3.1982,1.72013,1.375,4.3125,5.6875,5.4375,2.4375,0.6562,16.0625,Scoring PG,2.41829
Elfrid Payton,Louisiana Lafayette,SB,32,90.2,107.4,29.5,51.6,54.07,7.2,12,32.3,19.4,167,283,0.59,205,384,0.534,14,54,0.259,1.5,3.6,64.6,Jr,03-Jun,2,4.04504,120.01,2.6,2014,23685,all,,1.52068129,169,247,36,137,0.6842,0.2628,21,24,0.875,10,102.995,102.617,3.38689,234.903,6.78961,4.67287,2.11674,7.30451,36.9062,5.60237,1.70214,2.4375,3.8125,6.25,5.75,2.3438,0.5625,19.3438,Scoring PG,2.54993
Elijah Hughes,East Carolina,Amer,25,38.8,97.8,21.7,42.2,47.66,2.4,9.5,14.6,12.8,54,79,0.684,34,78,0.436,24,88,0.273,2.2,1.6,47.6,Fr,06-Jun,4,1.04502,101.638,3.6,2017,47357,all,60.2,1.33333333,27,48,7,30,0.5625,0.2333,3,3,1,39,100.841,97.8429,2.22961,81.8259,-0.121822,-0.305028,0.183206,1.62325,20.48,-0.0565629,1.67982,0.44,1.88,2.32,1.28,0.56,0.44,7.76,Wing G,10.0757
Elijah Hughes,Syracuse,ACC,34,81.2,106.9,20.6,53.9,56.53,2.3,12.6,10,16.3,69,93,0.742,68,133,0.511,87,235,0.37,3.5,2.3,25.3,Jr,06-Jun,33,3.01084,114.182,2.6,2019,47357,all,60.2,0.79367477,54,82,14,51,0.6585,0.2745,9,9,1,39,98.9665,94.3501,3.95554,204.906,5.35047,3.12052,2.22995,5.85666,32.5882,3.86582,1.99085,0.6765,3.6471,4.3235,1.4706,1.2353,0.7941,13.7059,Wing G,12.5373
Elijah Hughes,Syracuse,ACC,32,91.1,110.5,25.5,51.1,56.09,1.3,13.3,20.1,14.2,135,166,0.813,120,236,0.508,78,228,0.342,2.9,1.8,35.8,Jr,06-Jun,33,4.7401,122.834,2,2020,47357,all,60.2,1.49316151,57,78,63,158,0.7308,0.3987,12,13,0.9231,39,101.736,98.1786,3.6869,214.84,5.7554,5.03204,0.723357,6.71216,36.7188,5.8075,0.904655,0.4062,4.5312,4.9375,3.4062,1.1562,0.8125,19.0312,Wing G,11.3124
Elliot Williams,Duke,ACC,34,37.9,96.9,15.2,47.6,48.37,5.8,9.9,7.4,19.5,23,46,0.5,47,91,0.516,9,36,0.25,0.2,2.2,36.2,Fr,04-Jun,,0.599684,94.742,4.1,2009,11987,all,84.8,0.79317622,,,,,,,,,,22,97.6542,92.2923,1.945,95.4321,1.8926,0.843943,1.04866,-0.150512,16.5588,-1.1511,1.00059,0.8529,1.4118,2.2647,0.6765,0.6176,0.0294,4.2353,,3.67668
Elliot Williams,Memphis,CUSA,34,83.3,112.8,27.7,53.6,59.85,2.7,11.3,24,18.8,194,256,0.758,118,224,0.527,60,164,0.366,0.4,2.4,66,So,05-Jun,15,4.82942,126.27,2.4,2010,11987,all,84.8,1.27998773,98,152,20,72,0.6447,0.2778,30,33,0.9091,22,100.027,97.5047,3.35336,187.369,4.81809,5.46123,-0.64314,6.0389,33.3235,5.84748,0.191424,0.7353,3.2353,3.9706,3.7647,1.3235,0.1176,17.9412,Combo G,8.5734
Eric Bledsoe,Kentucky,SEC,37,73.1,100.4,20.2,54,56.56,2,8.6,16.8,27.7,82,123,0.667,95,184,0.516,49,128,0.383,1.1,2.6,39.4,Fr,01-Jun,24,2.15166,105.16,2.9,2010,12621,all,86.6,0.95536839,72,110,21,68,0.6545,0.3088,6,6,1,18,94.8649,90.0148,3.80115,201.434,4.2837,1.79336,2.49034,3.62646,30.3243,0.921529,2.70493,0.5135,2.5676,3.0811,2.8919,1.4054,0.3243,11.3243,Combo G,6.41899
Eric Maynor,VCU,CAA,34,88,117.3,32.6,52.4,58.33,1.6,10,40.8,15.4,198,243,0.815,182,353,0.516,66,183,0.361,0.5,2.9,45.3,Sr,02-Jun,,6.51466,137.585,2.7,2009,295,all,24.4,2.07920961,,,,,,,,,,20,96.5092,95.9311,3.70657,211.625,8.6185,8.21306,0.405443,10.5694,35.4706,8.52288,2.04655,0.4706,3.1176,3.5882,6.1765,1.7059,0.1765,22.3529,,9.08832
Eric Paschall,Fordham,A10,26,67.4,96.5,27.3,47.2,51.89,5.7,14.2,8.2,19.9,82,102,0.804,97,201,0.483,41,135,0.304,1.7,1.5,30.4,Fr,06-Jun,4,2.49366,108.524,2.6,2015,37332,all,58.2,0.35526502,63,108,34,92,0.5833,0.3696,17,19,0.8947,41,105.036,105.528,2.35918,132.478,-2.08513,-0.222871,-1.86226,0.193384,31.1852,1.86446,-1.67107,1.6667,3.8148,5.4815,1,0.7778,0.4444,15.9259,Wing F,10.0381
Eric Paschall,Villanova,BE,36,54.2,109.7,18.1,56.2,58.29,8.6,12.8,5.2,18.5,41,59,0.695,81,127,0.638,19,68,0.279,2.7,1.5,30.3,So,07-Jun,4,1.88437,111.965,4.7,2017,37332,all,58.2,0.51163768,66,94,15,34,0.7021,0.4412,35,37,0.9459,41,97.4473,92.2096,2.76456,136.084,4.17211,2.01628,2.15583,2.07745,21.6944,0.285465,1.79199,1.3611,2.3889,3.75,0.6111,0.5278,0.5,7.2222,Wing F,5.32355
Eric Paschall,Villanova,BE,38,70.2,122.5,17.6,60,63.69,7.7,12.8,11.6,18.3,78,96,0.813,108,169,0.639,36,101,0.356,2.2,1.8,35.6,Jr,07-Jun,4,3.81378,124.641,3.3,2018,37332,all,58.2,1.29687685,87,124,21,46,0.7016,0.4565,46,49,0.9388,41,100.513,94.0474,3.62998,208.384,9.01533,5.50623,3.5091,6.46671,29.8421,3.85738,2.60933,1.8421,3.4211,5.2632,2.1842,0.9211,0.6316,10.5789,Wing F,5.10186
Eric Paschall,Villanova,BE,36,89.3,109.6,23.8,52.8,57,4.2,16,12.9,16.2,135,181,0.746,125,235,0.532,70,201,0.348,1.6,1.2,41.5,Sr,08-Jun,4,3.9516,119.323,2.4,2019,37332,all,58.2,0.93902009,84,121,41,113,0.6942,0.3628,34,36,0.9444,41,102.961,98.2879,3.86556,222.983,3.15785,2.35899,0.79886,3.68916,36.1111,3.12908,0.560084,1.2778,4.8611,6.1389,2.1389,0.7222,0.4722,16.5278,Wing F,9.45207
Erick Green,Virginia Tech,ACC,34,30.5,82.3,15.6,34.8,39.18,1.8,6.2,13.5,22.1,19,28,0.679,18,59,0.305,11,40,0.275,1.7,2.4,28.3,Fr,04-Jun,11,-0.240626,78.815,3.6,2010,13728,all,46.4,1.24003811,10,19,8,40,0.5263,0.2,3,3,1,46,96.5827,93.085,1.41337,71.1784,-0.915746,-2.40382,1.48808,-1.02801,12.4118,-3.15974,2.13173,0.2059,0.7059,0.9118,0.9118,0.5,0.2059,2.5882,Combo G,5.50098
Erick Green,Virginia Tech,ACC,32,71.9,108.3,20.7,45.5,50.28,2.4,6.4,18.4,11.2,80,103,0.777,106,214,0.495,26,105,0.248,1,3.5,32.3,So,04-Jun,11,3.02678,113.51,3,2011,13728,all,46.4,2.26315789,60,92,46,122,0.6522,0.377,8,8,1,46,95.336,91.8488,3.71462,178.387,5.11486,3.29914,1.81572,4.83068,30.875,1.54782,3.28287,0.5938,1.6875,2.2812,2.6875,1.75,0.2812,11.5625,Scoring PG,6.43918
Erick Green,Virginia Tech,ACC,31,80.5,113.2,23.7,49.2,54.15,2,9.2,20.1,11.5,101,122,0.828,128,276,0.464,42,112,0.375,0.4,2.4,31.4,Jr,04-Jun,11,4.73837,124.192,1.9,2012,13728,all,46.4,1.91299963,64,101,64,175,0.6337,0.3657,7,7,1,46,99.5927,95.799,3.63308,171.379,4.64285,4.5321,0.110755,7.03386,34.5484,5.13768,1.89618,0.5806,2.6774,3.2581,2.8387,1.3226,0.129,15.5806,Combo G,6.6173
Erick Green,Virginia Tech,ACC,32,89.7,120,31.6,53,59.17,1.4,10.6,27,11,218,267,0.816,200,393,0.509,61,157,0.389,0.6,2.1,48.5,Sr,04-Jun,11,7.40918,143.419,1.5,2013,13728,all,46.4,1.75364069,83,125,117,267,0.664,0.4382,10,10,1,46,109.241,104.882,2.61708,193.736,7.54065,9.21689,-1.67624,11.2115,36.4375,10.3101,0.901355,0.4688,3.5,3.9688,3.7812,1.3125,0.1875,25.0312,Scoring PG,7.8992
Erik Murphy,Florida,SEC,33,21.7,111,19.5,60,61.01,12.4,17.6,5.5,20.6,19,30,0.633,48,80,0.6,0,0,0,2.8,2.4,37.5,Fr,09-Jun,33,0.923166,114.301,6.8,2010,13540,all,89.2,0.399934,41,55,7,25,0.7455,0.28,3,3,1,49,95.173,90.8961,1.10326,62.4569,3.26776,1.67414,1.59362,2.40754,9.0303,0.536283,1.87125,1,1.3939,2.3939,0.2424,0.3636,0.2424,3.4848,C,0
Erik Murphy,Florida,SEC,33,23.4,109.3,20.2,57.1,59.59,9.2,15.6,4.6,20.8,21,28,0.75,42,75,0.56,12,30,0.4,4.6,0.9,26.7,So,10-Jun,33,1.10207,115.121,6.2,2011,13540,all,89.2,0.33328751,24,33,18,42,0.7273,0.4286,0,0,,49,96.3422,91.8507,1.28026,64.424,3.2429,1.56489,1.67801,2.36614,10.7576,0.708456,1.65769,0.8182,1.4545,2.2727,0.2424,0.1515,0.4545,4.2727,PF/C,5.24474
Erik Murphy,Florida,SEC,34,59,116.7,18.5,59.7,61.5,5.7,14.6,6.5,16.5,35,43,0.814,72,130,0.554,59,139,0.424,4.5,1.3,16,Jr,10-Jun,33,3.31258,121.554,4.1,2012,13540,all,89.2,0.65906808,46,68,26,62,0.6765,0.4194,1,1,1,49,98.4296,95.0168,2.78959,159.902,6.70696,4.36149,2.34546,6.33411,25.9412,4.63993,1.69418,1.2353,3.2941,4.5294,0.8529,0.5294,1.0882,10.4706,PF/C,9.64155
Erik Murphy,Florida,SEC,36,64.3,123.1,21.3,62.9,64.29,7.8,17.4,11,15.9,40,51,0.784,92,159,0.579,72,159,0.453,3.1,1.5,16,Sr,10-Jun,33,4.32506,131.037,4.2,2013,13540,all,89.2,0.98037696,58,83,34,76,0.6988,0.4474,4,4,1,49,85.8213,82.5922,3.97437,184.686,10.1709,6.12733,4.0436,10.5449,26.4444,6.84633,3.69861,1.6111,3.9167,5.5278,1.3889,0.6389,0.6944,12.2222,PF/C,10.5855
E'Twaun Moore,Purdue,B10,37,81.9,98.4,25.1,48.5,51.73,3.9,12.1,19.8,19.2,80,105,0.762,132,279,0.473,56,166,0.337,1.4,2,23.6,So,04-Jun,,2.94305,110.165,3,2009,201,all,95,1.14433937,,,,,,,,,,55,91.8836,87.4982,4.40566,218.314,4.88535,2.35884,2.52652,4.35062,33.0811,2.37639,1.97424,1.0541,3.5676,4.6216,3,1.0811,0.4324,13.8378,,8.24212
E'Twaun Moore,Purdue,B10,35,78.5,103.9,27.7,49.9,53.13,3.4,10.8,19.8,14.3,100,137,0.73,161,330,0.488,51,146,0.349,1,2.8,28.8,Jr,04-Jun,33,3.74284,118.854,2.9,2010,201,all,95,1.27396074,42,63,119,267,0.6667,0.4457,6,7,0.8571,55,92.4751,86.9938,4.30533,204.762,6.81518,3.93199,2.88319,7.75615,31.5143,4.75739,2.99876,0.9143,2.9143,3.8286,2.6571,1.4571,0.2857,16.4286,Combo G,7.90072
E'Twaun Moore,Purdue,B10,34,84.4,112.1,26.8,51.8,54.55,5.1,12.5,20.9,11.9,100,141,0.709,151,319,0.473,70,175,0.4,1.6,2.2,28.5,Sr,04-Jun,33,5.07602,128.26,2.5,2011,201,all,95,1.77052561,44,77,107,242,0.5714,0.4421,4,4,1,55,93.8872,88.3413,4.51998,210.854,9.05063,6.40941,2.64122,9.36297,33.8824,6.94046,2.42252,1.5,3.6471,5.1471,3.1765,1.2059,0.5294,18,Combo G,9.19112
Evan Mobley,USC,P12,33,83.6,119.4,23.4,59.5,62.4,9.7,18.8,14.1,16.6,134,193,0.694,185,301,0.615,12,40,0.3,8.7,1.4,56.6,Fr,Jul-00,4,5.41065,131.894,2.1,2021,72870,all,99.6,1.06756154,113,144,72,157,0.7847,0.4586,63,66,0.9545,3,90.38,84.147,5.00113,256.359,13.0012,5.53482,7.46638,12.6405,33.9394,7.388,5.25248,2.7273,5.9394,8.6667,2.3939,0.7879,2.8485,16.3636,C,2.10197
Evan Turner,Ohio St.,B10,33,90,107.9,29.4,51.7,58.43,6.6,17.2,25.8,21.1,175,222,0.788,182,359,0.507,11,25,0.44,2.8,3.1,57.8,So,07-Jun,,5.37008,127.237,3.2,2009,1929,all,90.8,1.11964463,,,,,,,,,,2,93.5222,88.7433,4.6894,251.444,8.21888,4.40175,3.81713,7.71205,36.4242,4.79172,2.92033,1.697,5.3939,7.0909,3.9697,1.7576,0.8182,17.3333,,1.32433
Evan Turner,Ohio St.,B10,31,74.4,108.9,34.5,54,58.15,7.4,23.5,37.5,21.7,138,182,0.758,217,402,0.54,20,55,0.364,2.9,3,39.8,Jr,07-Jun,21,6.2427,135.245,3.1,2010,1929,all,90.8,1.36028349,102,130,106,258,0.7846,0.4109,18,19,0.9474,2,88.4064,83.6938,5.29392,247.062,11.1906,5.66679,5.52382,11.2167,35.7419,6.94325,4.27342,2,7.1613,9.1613,5.9677,1.7419,0.9032,20.3871,Wing F,3.06818
Fab Melo,Syracuse,BE,32,23,92.4,15.1,61.8,58.4,8.1,13.8,4.5,30.4,9,23,0.391,34,55,0.618,0,0,0,9.1,1.9,41.8,Fr,Jul-00,51,0.171078,89.9746,7.5,2011,14982,all,97.4,0.33333333,30,36,4,19,0.8333,0.2105,13,13,1,22,93.2049,87.8986,1.32279,64.0055,3.65496,-1.75198,5.40694,-0.212837,9.8438,-4.18768,3.97484,0.6562,1.2812,1.9375,0.25,0.3125,0.7812,2.4062,C,0
Fab Melo,Syracuse,BE,30,51.4,110.3,17.1,56.6,58.06,12.3,13.5,5,20,38,60,0.633,98,173,0.566,0,0,0,13,1.2,34.7,So,Jul-00,51,2.25618,110.02,4.5,2012,14982,all,97.4,0.48838344,78,108,20,65,0.7222,0.3077,45,51,0.8824,22,92.5235,88.6898,3.30974,147.639,8.90408,1.68978,7.2143,4.24865,25.4333,0.659482,3.58917,2.6667,3.1667,5.8333,0.7,0.5,2.9333,7.8,C,0
Festus Ezeli,Vanderbilt,SEC,29,29,81,20.8,54.7,54.39,9.7,13.8,0.6,33.6,28,55,0.509,41,75,0.547,0,0,0,6.4,0.7,73.3,So,11-Jun,,-0.0142619,83.9349,6.5,2009,4250,all,77,0.02326679,,,,,,,,,,30,96.4762,94.4748,1.36567,68.5306,-4.568,-5.62968,1.06168,-4.6036,12.3793,-5.72971,1.12611,0.9655,1.5862,2.5517,0.0345,0.1379,0.7586,3.7931,,0
Festus Ezeli,Vanderbilt,SEC,31,30.7,85.1,18.7,54.7,51.08,9,17.9,1.4,26,22,58,0.379,47,86,0.547,0,0,0,9.8,0.9,67.4,So,11-Jun,3,0.118057,87.1856,6.9,2010,4250,all,77,0.08825675,37,52,10,34,0.7115,0.2941,18,18,1,30,94.5733,89.5696,1.62651,89.7536,0.523365,-3.42286,3.94623,-0.586451,12.7419,-3.55858,2.97213,0.9355,2.1935,3.129,0.0968,0.1935,1.2903,3.7419,C,0
Festus Ezeli,Vanderbilt,SEC,34,58.1,113.1,26.7,58.8,61.46,14.6,15.6,1.8,16.5,140,216,0.648,151,257,0.588,0,0,0,10.6,1.5,84,Jr,11-Jun,3,3.47902,128.061,5.2,2011,4250,all,77,0.10001699,95,132,56,125,0.7197,0.448,42,45,0.9333,30,93.6815,89.7182,3.0011,180.415,5.39809,2.27167,3.12642,6.07965,23.5,3.52142,2.55823,2.7941,3.4706,6.2647,0.1765,0.5882,2.5588,13,C,0
